id,fopt,freq,fts,machine,memory,natoms,nbasis,nproc,popt,sp,runtime
mm12.trestles.sdsc.teragrid.org.2579410.150416,1,1,0,1,8000,59,573,16,0,0,83048
vd2.trestles.sdsc.teragrid.org.2487376.150211,1,0,0,1,8000,61,646,16,0,0,373681
na4_q1_2.trestles.sdsc.teragrid.org.2449205.150118,1,1,0,1,5000,6,330,12,0,0,1368269
dhnt3sf.comet.sdsc.xsede.org.566207.150527,0,1,0,3,1000,24,217,16,0,0,1233
mq16.comet.sdsc.xsede.org.647229.150702,0,0,0,3,8000,41,433,16,0,1,3504
mn2.comet.sdsc.xsede.org.516819.150430,1,1,0,3,8000,48,477,16,0,0,18479
dh2p2.comet.sdsc.xsede.org.581637.150605,1,1,0,3,1000,27,240,16,0,0,5675
fa13.comet.sdsc.xsede.org.595433.150613,1,1,0,3,8000,10,376,16,0,0,41354
ka2.comet.sdsc.xsede.org.648553.150703,1,1,0,3,8000,40,269,16,0,0,9811
mg39.comet.sdsc.xsede.org.577842.150603,1,0,0,3,8000,57,577,16,0,0,199769
3k_2a_bp_e.comet.sdsc.xsede.org.572439.150531,0,0,0,3,8000,36,429,16,0,1,8386
nc5p.comet.sdsc.xsede.org.1312264.151125,0,0,0,3,1000,3,92,16,0,1,237
nm11a.comet.sdsc.xsede.org.563519.150526,0,1,0,3,1000,7,311,16,0,0,70341
mm47.comet.sdsc.xsede.org.600295.150616,1,1,0,3,8000,52,630,16,0,0,299095
ms58.gordon.sdsc.edu.2042116.150506,1,0,0,2,8000,47,475,16,0,0,103102
n1a.comet.sdsc.xsede.org.1309571.151124,1,1,0,3,1000,3,92,16,0,0,487
MS2m.trestles.sdsc.teragrid.org.2520983.150224,1,1,0,1,16000,10,154,16,0,0,169907
na4_5zt.trestles.sdsc.teragrid.org.2579161.150416,1,0,0,1,5000,6,762,16,0,0,1067382
ml73.comet.sdsc.xsede.org.600887.150616,1,1,0,3,8000,52,585,16,0,0,181512
mn19.comet.sdsc.xsede.org.625821.150629,0,0,0,3,8000,38,414,16,0,1,2744
RARVM5.trestles.sdsc.teragrid.org.2489094.150211,0,1,0,1,8000,42,558,5,0,0,124618
nv33.comet.sdsc.xsede.org.767734.150812,0,0,0,3,1000,7,292,16,0,1,2312
struct2.comet.sdsc.xsede.org.613694.150625,1,1,0,3,16000,26,400,16,0,0,5562
na4_d2_Xcc.trestles.sdsc.teragrid.org.2460756.150128,1,1,0,1,5000,6,84,12,0,0,4691
nv65.trestles.sdsc.teragrid.org.2552254.150327,0,0,0,1,1000,5,339,0,0,1,1223
otranslumo.gordon.sdsc.edu.2370914.151215,0,0,0,2,1000,19,283,16,0,1,499
nt3o.comet.sdsc.xsede.org.605231.150618,0,1,1,3,1000,24,217,16,0,0,10345
KCy1.comet.sdsc.xsede.org.607675.150620,1,1,0,3,16000,45,495,16,0,0,32378
mr61.comet.sdsc.xsede.org.649404.150704,0,0,0,3,8000,41,433,16,0,1,3690
mn11.comet.sdsc.xsede.org.625804.150629,0,0,0,3,8000,38,414,16,0,1,2771
dav_r_3ph_g_geo.blacklight.psc.xsede.org.458848.150608,1,0,0,0,1000,54,485,16,0,0,73267
mn14.comet.sdsc.xsede.org.625816.150629,0,0,0,3,8000,38,414,16,0,1,1770
cy5.comet.sdsc.xsede.org.734582.150731,1,1,0,3,8000,54,720,16,0,0,61918
mv17.trestles.sdsc.teragrid.org.2574240.150412,1,0,0,1,8000,31,454,16,0,0,110223
mw100.comet.sdsc.xsede.org.564149.150526,1,0,0,3,8000,57,560,16,0,0,123061
dh3tt2.comet.sdsc.xsede.org.592538.150611,0,1,1,3,1000,27,240,16,0,0,4274
mt14.comet.sdsc.xsede.org.660088.150706,1,1,0,3,8000,88,696,16,0,0,30141
mob3.comet.sdsc.xsede.org.689473.150714,1,1,0,3,8000,47,719,16,0,0,216502
struct1br2.comet.sdsc.xsede.org.613635.150625,1,0,0,3,16000,25,379,16,0,0,3582
nc7s.comet.sdsc.xsede.org.1317828.151127,0,0,0,3,1000,5,124,16,0,1,744
mu71.comet.sdsc.xsede.org.573227.150601,1,0,0,3,8000,64,643,16,0,0,731659
mg8.comet.sdsc.xsede.org.511969.150427,1,1,0,3,8000,57,560,16,0,0,28461
nma6.comet.sdsc.xsede.org.802579.150817,1,0,0,3,2000,5,300,16,0,0,27515
dh4tt1irc.comet.sdsc.xsede.org.835666.150825,0,0,0,0,1000,30,259,16,0,0,142827
mu59.comet.sdsc.xsede.org.674169.150708,1,0,0,3,8000,84,844,16,0,0,662202
na4_q1_b.trestles.sdsc.teragrid.org.2521465.150224,1,0,0,1,5000,6,480,16,0,0,230374
ka8.comet.sdsc.xsede.org.684007.150713,1,1,0,3,8000,53,344,16,0,0,43934
kn9.comet.sdsc.xsede.org.689764.150715,1,0,0,3,8000,46,566,16,0,0,105972
n28.trestles.sdsc.teragrid.org.2552236.150327,1,0,0,1,1000,6,412,16,0,0,38653
natr.comet.sdsc.xsede.org.595560.150613,1,0,0,3,500,3,19,1,0,0,2
r83.trestles.sdsc.teragrid.org.2499995.150217,1,0,0,1,8000,64,665,16,0,0,470782
ml75.comet.sdsc.xsede.org.600889.150616,1,1,0,3,8000,52,585,16,0,0,78124
dy2.comet.sdsc.xsede.org.737868.150801,1,1,0,3,8000,60,920,16,0,0,909008
md19.comet.sdsc.xsede.org.562669.150525,1,0,0,3,8000,52,533,6,0,0,94348
mm21.trestles.sdsc.teragrid.org.2579420.150416,1,1,0,1,8000,57,530,16,0,0,98374
nc1y.comet.sdsc.xsede.org.1317823.151127,0,0,0,3,1000,5,124,16,0,1,4600
km4.comet.sdsc.xsede.org.689740.150715,1,0,0,3,8000,47,515,16,0,0,87207
mj39.trestles.sdsc.teragrid.org.2500204.150217,12,0,0,1,8000,43,437,16,0,0,1481348
kc8.comet.sdsc.xsede.org.664997.150707,0,1,0,3,8000,46,460,16,0,0,9096
dh1p1sf.comet.sdsc.xsede.org.569334.150528,0,1,0,3,1000,24,221,16,0,0,1233
nc1.comet.sdsc.xsede.org.1317821.151127,0,0,0,3,1000,5,124,16,0,1,2033
mk58.gordon.sdsc.edu.2098838.150615,1,0,0,2,8000,49,492,16,0,0,699833
E1_Cs_n.comet.sdsc.xsede.org.579581.150604,0,0,0,3,16000,33,353,16,0,1,197
nm43.comet.sdsc.xsede.org.553592.150519,1,0,0,3,1000,7,282,16,0,0,25727
nv238.comet.sdsc.xsede.org.562433.150525,0,0,0,3,1000,7,292,16,0,1,1309
mm18.trestles.sdsc.teragrid.org.2579416.150416,1,1,0,1,8000,59,573,16,0,0,118144
dh3et1sfnbo.comet.sdsc.xsede.org.596269.150613,0,0,0,3,1000,27,240,16,0,1,344
mg57.comet.sdsc.xsede.org.584416.150607,1,0,0,3,12000,33,479,16,0,0,346560
mq30.comet.sdsc.xsede.org.628740.150629,0,0,0,3,8000,41,433,16,0,1,3342
na_bp_n.comet.sdsc.xsede.org.749982.150807,0,0,0,3,8000,45,482,8,0,1,227
dh1t1opt.comet.sdsc.xsede.org.604486.150618,0,1,1,3,1000,24,221,16,0,0,19399
ma21.comet.sdsc.xsede.org.555878.150520,1,0,0,3,8000,41,433,16,0,0,177944
mq20.comet.sdsc.xsede.org.628715.150629,0,0,0,3,8000,41,433,16,0,1,3519
hd01.trestles.sdsc.teragrid.org.2532890.150303,1,0,0,1,8000,34,463,16,0,0,104291
10IN.trestles.sdsc.teragrid.org.2569738.150405,0,2,0,1,16000,67,640,16,0,0,3543831
n1p.comet.sdsc.xsede.org.1364871.151211,1,1,0,3,1000,5,256,16,0,0,7190
nr59.trestles.sdsc.teragrid.org.2515695.150222,1,0,0,1,8000,49,501,16,0,0,253201
TSmp22.comet.sdsc.xsede.org.868850.150828,0,1,1,3,16000,13,118,16,0,0,12694
nm11b.comet.sdsc.xsede.org.563520.150526,0,1,0,3,1000,7,311,16,0,0,72682
nb.comet.sdsc.xsede.org.1318418.151127,1,1,0,3,1000,5,124,16,0,0,717
mh5.gordon.sdsc.edu.2082715.150606,0,0,0,2,8000,49,488,16,0,1,4759
mg11.comet.sdsc.xsede.org.571755.150530,1,0,0,3,8000,51,539,16,0,0,109377
mi37.comet.sdsc.xsede.org.514615.150427,1,1,0,3,8000,47,475,16,0,0,19382
Ca1.trestles.sdsc.teragrid.org.2498430.150217,1,1,0,1,8000,105,959,16,0,0,1267581
k1.comet.sdsc.xsede.org.607469.150619,1,1,0,3,8000,51,326,16,0,0,59287
me52.comet.sdsc.xsede.org.566627.150527,0,0,0,3,8000,35,523,0,0,1,5457
dh1tp4.comet.sdsc.xsede.org.572747.150531,1,1,0,3,1000,24,221,16,0,0,3404
dh4et1.comet.sdsc.xsede.org.593126.150611,0,1,1,3,1000,30,259,16,0,0,7348
mv14.trestles.sdsc.teragrid.org.2573688.150410,1,0,0,1,8000,30,413,16,0,0,67460
nt18.trestles.sdsc.teragrid.org.2550540.150325,1,0,0,1,1000,5,352,16,0,0,37637
cs_b.comet.sdsc.xsede.org.752525.150808,0,0,0,3,16000,45,473,8,0,1,641
8d.comet.sdsc.xsede.org.809315.150819,1,1,0,3,16000,66,730,16,0,0,93437
su7.trestles.sdsc.teragrid.org.2501363.150218,1,1,0,1,8000,40,327,4,0,0,21114
dav_r2ph_1_freq.comet.sdsc.xsede.org.720231.150726,0,1,0,3,1000,44,387,16,0,0,11380
ay4.comet.sdsc.xsede.org.734481.150731,1,1,0,3,8000,57,0,16,0,0,27678
dh2tp1sf.comet.sdsc.xsede.org.644394.150702,0,1,0,3,1000,27,240,16,0,0,2049
dh1tt2sfnbo.comet.sdsc.xsede.org.600756.150616,0,0,0,3,1000,24,221,16,0,1,302
mr66.comet.sdsc.xsede.org.649409.150704,0,0,0,3,8000,41,433,16,0,1,3815
mmj11.trestles.sdsc.teragrid.org.2576091.150413,4,3,0,1,8000,40,418,16,0,0,3960514
r74.trestles.sdsc.teragrid.org.2499750.150217,1,0,0,1,8000,64,665,16,0,0,549325
AMg1m3.comet.sdsc.xsede.org.596803.150614,1,1,0,3,16000,39,470,16,0,0,8113
ka7.comet.sdsc.xsede.org.591706.150611,1,1,0,3,8000,15,100,16,0,0,2457
nma5.comet.sdsc.xsede.org.806391.150818,1,0,0,3,2000,5,300,16,0,0,323667
mq7.comet.sdsc.xsede.org.628683.150629,0,0,0,3,8000,41,433,16,0,1,3495
ml16.comet.sdsc.xsede.org.600822.150616,1,0,0,3,8000,56,515,16,0,0,130809
mc14.comet.sdsc.xsede.org.554058.150519,1,0,0,3,8000,40,418,16,0,0,63111
mx24.trestles.sdsc.teragrid.org.2577385.150414,1,1,0,1,8000,48,477,16,0,0,44327
nan.comet.sdsc.xsede.org.937285.150902,1,1,0,3,8000,13,150,4,0,0,914
dhnt3sfirc.gordon.sdsc.edu.2068709.150527,0,0,0,0,1000,24,217,16,0,0,79268
dh3et4opt.comet.sdsc.xsede.org.629700.150630,0,1,1,3,1000,27,240,16,0,0,4316
sutest.trestles.sdsc.teragrid.org.2484363.150210,1,1,0,1,8000,9,83,4,0,0,574
kg9.comet.sdsc.xsede.org.691948.150716,0,1,0,3,8000,46,626,16,0,0,69948
t22nbo.comet.sdsc.xsede.org.612188.150624,0,0,0,3,1000,24,217,16,0,1,148
ja5w.comet.sdsc.xsede.org.738614.150801,1,1,0,3,8000,58,640,16,0,0,62217
mg47.comet.sdsc.xsede.org.590478.150610,1,0,0,3,8000,48,477,16,0,0,116926
1li_2a_bp_e.comet.sdsc.xsede.org.540799.150513,0,0,0,3,8000,36,408,16,0,1,18547
me13.comet.sdsc.xsede.org.561054.150523,1,0,0,3,12000,42,601,16,0,0,383784
6IN.trestles.sdsc.teragrid.org.2547854.150321,0,1,0,1,16000,58,583,16,0,0,317988
am5.comet.sdsc.xsede.org.740330.150801,0,0,0,3,8000,41,433,16,0,1,3919
AKrg1.trestles.sdsc.teragrid.org.2519991.150223,1,1,0,1,5000,102,732,8,0,0,90883
nv16.comet.sdsc.xsede.org.792314.150813,0,0,0,3,3000,7,322,16,0,1,217724
ms42.gordon.sdsc.edu.2041206.150506,1,0,0,2,8000,56,515,16,0,0,152606
mq22.comet.sdsc.xsede.org.628731.150629,0,0,0,3,8000,41,433,16,0,1,3505
nb33.comet.sdsc.xsede.org.600352.150616,0,0,0,3,2000,7,292,16,0,1,143035
dav_p_un_xyl_mpw_freq.blacklight.psc.xsede.org.458803.150608,0,1,0,0,1000,21,172,16,0,0,3116
nw37d.comet.sdsc.xsede.org.1265898.151113,1,0,0,3,1000,7,292,16,0,0,4343
dh3tt3sfirc.comet.sdsc.xsede.org.595259.150612,0,0,0,0,1000,27,240,16,0,0,116758
mp9.comet.sdsc.xsede.org.625872.150629,1,1,0,3,8000,121,1315,16,0,0,207383
dh1et1opt.comet.sdsc.xsede.org.613676.150625,0,1,1,3,1000,24,221,16,0,0,3441
mv42.comet.sdsc.xsede.org.546774.150516,1,0,0,3,12000,28,407,16,0,0,131052
nantrial.comet.sdsc.xsede.org.915738.150831,1,1,0,3,8000,16,216,4,0,0,524
ka8.comet.sdsc.xsede.org.697569.150718,1,1,0,3,8000,53,355,16,0,0,39100
mq24.comet.sdsc.xsede.org.628733.150629,0,0,0,3,8000,41,433,16,0,1,3414
nm5.comet.sdsc.xsede.org.802562.150817,1,0,0,3,2000,5,300,16,0,0,16047
default_job.comet.sdsc.xsede.org.589797.150610,1,0,0,3,500,3,19,1,0,0,2
ds15.trestles.sdsc.teragrid.org.2489180.150212,1,1,0,1,8000,32,190,16,0,0,6237
ka2w.comet.sdsc.xsede.org.695477.150717,0,2,0,3,8000,53,344,16,0,0,87865
2s28.comet.sdsc.xsede.org.1042739.150918,1,0,0,3,8000,121,1315,16,0,0,1034773
mn26.trestles.sdsc.teragrid.org.2579847.150416,1,1,0,1,8000,99,939,16,0,0,563552
ms6.comet.sdsc.xsede.org.635686.150701,1,1,0,3,8000,46,619,16,0,0,82237
3k_2b_bp_e.gordon.sdsc.edu.2050269.150513,0,0,0,2,8000,36,429,16,0,1,10872
6TSa.trestles.sdsc.teragrid.org.2441624.150110,0,1,1,1,16000,58,583,16,0,0,98398
na4_q1.trestles.sdsc.teragrid.org.2521464.150224,1,0,0,1,5000,6,480,16,0,0,227672
mc46.comet.sdsc.xsede.org.558312.150521,1,0,0,3,8000,43,437,16,0,0,165112
dh1t3sf.comet.sdsc.xsede.org.612207.150624,0,1,0,3,1000,24,221,16,0,0,1297
3k_1a_b3_e.comet.sdsc.xsede.org.570072.150529,0,0,0,3,8000,36,429,8,0,1,4512
ACa1b4_2.trestles.sdsc.teragrid.org.2549130.150323,1,1,0,1,16000,51,603,16,0,0,652552
L1.trestles.sdsc.teragrid.org.2544276.150317,1,1,0,1,8000,39,325,4,0,0,15322
nan14.comet.sdsc.xsede.org.843651.150827,1,1,0,3,8000,15,198,4,0,0,1614
dh4p1opt.comet.sdsc.xsede.org.644371.150702,1,1,0,3,1000,30,259,16,0,0,5523
h2.comet.sdsc.xsede.org.1540674.160124,1,1,0,3,16000,43,733,16,0,0,156683
dh1p2opt.comet.sdsc.xsede.org.605248.150618,1,1,0,3,1000,24,221,16,0,0,4199
ma11.comet.sdsc.xsede.org.560415.150522,1,0,0,3,8000,41,433,16,0,0,174538
mu70.comet.sdsc.xsede.org.573224.150601,1,0,0,3,8000,59,594,16,0,0,696926
dav_r_2ph_tol_mpw_freq.comet.sdsc.xsede.org.605242.150618,0,1,0,3,1000,44,387,16,0,0,11312
dav_ts_2ph_g_freq.comet.sdsc.xsede.org.597579.150615,0,1,0,3,1000,44,387,16,0,0,10296
TS2qst2m.trestles.sdsc.teragrid.org.2520987.150224,0,1,1,1,16000,10,154,16,0,0,123391
default_job.comet.sdsc.xsede.org.581186.150605,1,0,0,3,500,3,19,1,0,0,2
dh4t2nbo.comet.sdsc.xsede.org.687189.150714,0,0,0,3,1000,30,259,16,0,1,267
na5_100_db.trestles.sdsc.teragrid.org.2544794.150318,1,0,0,1,5000,7,560,10,0,0,1868037
dh3tt1nbo.comet.sdsc.xsede.org.631448.150701,0,0,0,3,1000,27,240,16,0,1,333
mk61.comet.sdsc.xsede.org.523857.150505,1,0,0,3,12000,55,565,16,0,0,15652
Cyc_bp86.comet.sdsc.xsede.org.530644.150508,1,1,0,3,8000,32,336,16,0,0,2359
2cs5b.trestles.sdsc.teragrid.org.2582402.150421,1,1,0,1,16000,68,743,16,0,0,50099
natr.trestles.sdsc.teragrid.org.2588864.150426,1,1,0,1,0,3,54,0,0,0,17
dh3et1nbo.comet.sdsc.xsede.org.631408.150701,0,0,0,3,1000,27,240,16,0,1,325
dav_r_2ph_2_freq.comet.sdsc.xsede.org.720279.150726,0,1,0,3,1000,44,387,16,0,0,11368
po4.comet.sdsc.xsede.org.981045.150910,1,1,0,3,8000,8,114,16,0,0,1339
7MC2.trestles.sdsc.teragrid.org.2439510.150107,1,1,0,1,16000,40,426,16,0,0,95565
Na_test_a_b3.comet.sdsc.xsede.org.544801.150515,1,1,0,3,16000,68,752,16,0,0,154555
ms13.comet.sdsc.xsede.org.636333.150701,1,1,0,3,8000,52,733,16,0,0,348519
dh2ep1sf.comet.sdsc.xsede.org.644323.150702,0,1,0,3,1000,27,240,16,0,0,2080
mp4.trestles.sdsc.teragrid.org.2580166.150417,1,1,0,1,8000,66,652,16,0,0,196636
2na_2a_bp_e.comet.sdsc.xsede.org.572438.150531,0,0,0,3,8000,36,416,16,0,1,9674
my20.trestles.sdsc.teragrid.org.2577208.150414,1,1,0,1,8000,38,392,16,0,0,29141
n65.comet.sdsc.xsede.org.743436.150804,0,0,0,3,1000,5,270,16,0,1,192370
BaCaN2j.trestles.sdsc.teragrid.org.2529316.150228,1,1,0,1,8000,7,141,16,0,0,3488
Ca1.trestles.sdsc.teragrid.org.2514280.150222,1,1,0,1,16000,105,1335,16,0,0,751865
mi12.trestles.sdsc.teragrid.org.2588803.150426,1,1,0,1,8000,56,515,16,0,0,63473
mu49.comet.sdsc.xsede.org.674139.150708,1,0,0,3,8000,66,652,16,0,0,315078
rb2_b3.comet.sdsc.xsede.org.750604.150807,1,1,0,3,16000,45,473,16,0,0,8856
dh1t1sfirc.gordon.sdsc.edu.2071425.150528,0,0,0,0,1000,24,221,16,0,0,91682
mo42.comet.sdsc.xsede.org.625746.150629,0,0,0,3,8000,38,414,16,0,1,3205
dh4t2sfirc.comet.sdsc.xsede.org.592891.150611,0,0,0,0,1000,30,259,16,0,0,108601
ma15.comet.sdsc.xsede.org.560420.150522,1,0,0,3,8000,41,433,16,0,0,184080
mz19.comet.sdsc.xsede.org.545769.150515,1,0,0,3,8000,66,639,16,0,0,192075
mi5.trestles.sdsc.teragrid.org.2588791.150426,1,1,0,1,8000,53,496,16,0,0,50079
mc17.comet.sdsc.xsede.org.554063.150519,1,0,0,3,8000,43,437,16,0,0,52066
n5p.comet.sdsc.xsede.org.1366407.151212,1,1,0,3,1000,5,168,16,0,0,1335
mo13.trestles.sdsc.teragrid.org.2579456.150416,1,1,0,1,8000,89,906,16,0,0,266158
1Cs_bp_1a.comet.sdsc.xsede.org.564179.150526,1,1,0,3,16000,36,407,16,0,0,20312
mo20.comet.sdsc.xsede.org.628972.150630,0,0,0,3,8000,38,414,16,0,1,2705
dh2p4opt.comet.sdsc.xsede.org.614979.150626,1,1,0,3,1000,27,240,16,0,0,4017
dh3er2sf.comet.sdsc.xsede.org.595183.150612,0,1,0,3,1000,12,102,16,0,0,443
nb2.comet.sdsc.xsede.org.1308611.151124,0,0,0,3,1000,3,136,16,0,1,3079
nf45.comet.sdsc.xsede.org.1267651.151113,0,1,0,3,2000,7,324,16,0,0,45594
sb.comet.sdsc.xsede.org.1565351.160130,1,0,0,3,9000,32,532,24,0,0,140234
3k_2b_b3_e_qc.comet.sdsc.xsede.org.572714.150531,0,0,0,3,8000,36,429,16,0,1,11032
dav_p_ph_tol_mpw_geo.gordon.sdsc.edu.2091264.150609,1,0,0,2,1000,31,270,16,0,0,1954
md41.comet.sdsc.xsede.org.559656.150522,1,0,0,3,8000,52,533,6,0,0,138867
mv30.gordon.sdsc.edu.2056361.150518,1,0,0,2,8000,56,648,16,0,0,1236840
Cy1_n.comet.sdsc.xsede.org.607983.150620,0,0,0,3,16000,44,456,16,0,1,356
3hKCy1_b3_b.comet.sdsc.xsede.org.749022.150806,0,0,0,3,16000,45,495,8,0,1,1059
mz1.trestles.sdsc.teragrid.org.2576909.150414,1,1,0,1,8000,42,452,16,0,0,46899
mc8.trestles.sdsc.teragrid.org.2583310.150422,1,0,0,1,8000,102,1031,16,0,0,2683250
KO3.comet.sdsc.xsede.org.1348985.151207,1,1,0,3,1000,7,311,16,0,0,27955
nan2.comet.sdsc.xsede.org.821159.150820,1,1,0,3,8000,18,204,4,0,0,2332
mp25.trestles.sdsc.teragrid.org.2580199.150417,1,1,0,1,8000,82,801,16,0,0,280860
dh3p2sf.comet.sdsc.xsede.org.629365.150630,0,1,0,3,1000,27,240,16,0,0,1613
mt15.trestles.sdsc.teragrid.org.2501543.150218,12,0,0,1,8000,41,441,16,0,0,2857826
dh1t1nbo.comet.sdsc.xsede.org.612220.150624,0,0,0,3,1000,24,221,16,0,1,177
na4.trestles.sdsc.teragrid.org.2572867.150410,1,1,0,1,5000,6,138,16,0,0,12392
default_job.comet.sdsc.xsede.org.631226.150701,1,0,0,3,500,3,19,1,0,0,2
n8t.comet.sdsc.xsede.org.1374007.151215,1,1,0,3,1000,5,212,16,0,0,3712
mv5.comet.sdsc.xsede.org.674214.150708,1,0,0,3,8000,49,496,16,0,0,64867
n9t.comet.sdsc.xsede.org.1366336.151212,1,1,0,3,1000,5,168,16,0,0,834
y9f.trestles.sdsc.teragrid.org.2540599.150313,1,1,0,1,0,20,274,0,0,0,24222
mp8.trestles.sdsc.teragrid.org.2580170.150417,1,1,0,1,8000,64,609,16,0,0,126598
mAuS.comet.sdsc.xsede.org.566261.150527,1,0,0,3,1000,4,180,16,0,0,1158
nr62.trestles.sdsc.teragrid.org.2515707.150222,1,0,0,1,8000,49,501,16,0,0,219372
nr57.trestles.sdsc.teragrid.org.2515687.150222,1,0,0,1,8000,49,501,16,0,0,296468
dav_p_ph_xyl_mpw_freq.gordon.sdsc.edu.2091457.150609,0,1,0,2,1000,31,270,16,0,0,4695
nb7s.comet.sdsc.xsede.org.1317793.151127,0,0,0,3,1000,5,124,16,0,1,684
mx22.gordon.sdsc.edu.2060325.150520,1,0,0,2,8000,49,488,16,0,0,144641
mw108.comet.sdsc.xsede.org.564156.150526,1,0,0,3,8000,46,486,16,0,0,107446
mn6.comet.sdsc.xsede.org.516825.150430,1,1,0,3,8000,48,477,16,0,0,15127
mv29.gordon.sdsc.edu.2050191.150513,1,0,0,2,8000,56,648,16,0,0,952733
mh39.comet.sdsc.xsede.org.583230.150606,1,1,0,3,8000,49,612,16,0,0,36106
mb34.comet.sdsc.xsede.org.558049.150521,0,0,0,3,8000,41,441,16,0,1,3388
3k_2a_b3_e_qc.comet.sdsc.xsede.org.572713.150531,0,0,0,3,8000,36,429,16,0,1,10837
AMg1a4.trestles.sdsc.teragrid.org.2569671.150405,1,1,0,1,16000,39,470,16,0,0,254453
n9a.comet.sdsc.xsede.org.1374010.151215,1,1,0,3,1000,5,212,16,0,0,2091
bg_rc6.comet.sdsc.xsede.org.982445.150911,1,1,0,3,1000,15,216,4,0,0,6993
PhOCH3ts180.trestles.sdsc.teragrid.org.2444301.150114,0,7,7,1,8000,24,217,16,0,0,30529
mj41.comet.sdsc.xsede.org.590367.150610,1,0,0,3,8000,45,415,16,0,0,94902
mv4.trestles.sdsc.teragrid.org.2572420.150409,0,0,0,1,8000,32,190,16,0,1,1927
AMg1h6.trestles.sdsc.teragrid.org.2580337.150417,1,1,0,1,16000,39,470,16,0,0,72837
dh3er1.comet.sdsc.xsede.org.592476.150611,1,1,0,3,1000,15,138,16,0,0,1563
nt54.trestles.sdsc.teragrid.org.2551450.150326,1,0,0,1,1000,4,279,16,0,0,126070
2Na.gordon.sdsc.edu.2044192.150508,1,1,0,2,8000,68,752,16,0,0,143032
E27.trestles.sdsc.teragrid.org.2525107.150225,1,1,0,1,8000,59,366,16,0,0,89076
dav_ts_3ph_tol_mpw_geo.comet.sdsc.xsede.org.708549.150722,0,0,1,3,1000,54,485,16,0,0,26507
mz38.comet.sdsc.xsede.org.554026.150519,1,0,0,3,8000,52,546,16,0,0,300210
na5_18.comet.sdsc.xsede.org.544708.150515,1,1,0,3,5000,7,126,16,0,0,11026
TS3m.trestles.sdsc.teragrid.org.2520988.150224,0,1,1,1,16000,10,154,16,0,0,42713
dh1er2.comet.sdsc.xsede.org.572661.150531,1,1,0,3,1000,12,102,16,0,0,503
n4a.comet.sdsc.xsede.org.1373992.151215,1,1,0,3,1000,5,212,16,0,0,3607
mm22.comet.sdsc.xsede.org.515958.150429,1,0,0,3,8000,62,764,16,0,0,478322
n11b.comet.sdsc.xsede.org.1390370.151220,1,1,0,3,1000,5,124,16,0,0,2106
k5.comet.sdsc.xsede.org.939918.150903,1,1,0,3,8000,18,216,16,0,0,3087
pyb1.comet.sdsc.xsede.org.868625.150828,0,2,0,3,8000,44,459,16,0,0,363801
mc28.comet.sdsc.xsede.org.556413.150520,0,0,0,3,8000,43,437,16,0,1,3715
ma16.comet.sdsc.xsede.org.555869.150519,1,0,0,3,8000,41,433,16,0,0,273271
nm44.comet.sdsc.xsede.org.553593.150519,1,0,0,3,1000,7,282,16,0,0,31062
dh2et1irc.comet.sdsc.xsede.org.644331.150702,0,0,0,0,1000,27,240,16,0,0,115681
r80.trestles.sdsc.teragrid.org.2525139.150225,1,0,0,1,8000,64,665,16,0,0,727032
ms81.gordon.sdsc.edu.2048597.150513,1,1,0,2,8000,32,425,16,0,0,59755
n8p.comet.sdsc.xsede.org.1371082.151214,1,1,0,3,1000,5,168,16,0,0,3137
mb23.comet.sdsc.xsede.org.553543.150519,1,0,0,3,8000,41,441,16,0,0,201079
mj33.trestles.sdsc.teragrid.org.2576020.150413,2,1,0,1,8000,43,437,16,0,0,3768780
mr30.comet.sdsc.xsede.org.530846.150508,1,1,0,3,8000,68,820,16,0,0,332792
dh1tp4opt.comet.sdsc.xsede.org.613686.150625,1,1,0,3,1000,24,221,16,0,0,3237
ki5.comet.sdsc.xsede.org.691995.150716,0,1,0,3,8000,47,730,16,0,0,138000
mb1.trestles.sdsc.teragrid.org.2586178.150424,1,1,0,1,8000,85,914,16,0,0,507605
dhent2.comet.sdsc.xsede.org.567660.150527,0,1,1,3,1000,24,217,16,0,0,3230
mh77.comet.sdsc.xsede.org.584392.150607,1,1,0,3,8000,46,473,16,0,0,38525
9c.comet.sdsc.xsede.org.809344.150819,1,1,0,3,16000,62,714,16,0,0,73007
dh1t4sfirc.gordon.sdsc.edu.2071428.150528,0,0,0,0,1000,24,221,16,0,0,88098
fa10.comet.sdsc.xsede.org.595430.150613,1,1,0,3,8000,10,376,16,0,0,68992
hMg_16.comet.sdsc.xsede.org.649397.150704,1,1,0,3,8000,7,134,16,0,0,976
default_job.comet.sdsc.xsede.org.544431.150515,1,1,0,3,0,3,54,0,0,0,8
ns15.trestles.sdsc.teragrid.org.2583514.150423,1,1,0,1,1000,7,322,16,0,0,16850
mg59.comet.sdsc.xsede.org.590509.150610,1,0,0,3,8000,51,492,16,0,0,76308
nb17.comet.sdsc.xsede.org.1269700.151114,0,0,0,3,2000,7,322,16,0,1,38983
5cs_1a_b3_e.comet.sdsc.xsede.org.572706.150531,0,0,0,3,8000,36,407,8,0,1,5767
2TS_6c.trestles.sdsc.teragrid.org.2547844.150321,0,1,0,1,16000,68,681,16,0,0,1051426
dav_ts_geo.trestles.sdsc.teragrid.org.2525535.150226,0,0,1,1,1000,21,245,16,0,0,7882
